series_id,station_id,station,river,variable,var_id,unit,network,province,procedure,lat,lon,live,percentiles
30045,2025,Piray Miní - Valle Hermoso,Piray Miní,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-26.355,-54.4982222222222,True,
35452,2025,Piray Miní - Valle Hermoso,Piray Miní,Caudal medio diario,40,,alturas_bdhi,,,-26.355,-54.4982222222222,True,
6484,2026,Piray Guazú - Pinar Ciba,Piray Guazú,Altura hidrométrica,2,,alturas_bdhi,,,-26.512,-54.4538333333333,True,
30046,2026,Piray Guazú - Pinar Ciba,Piray Guazú,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-26.512,-54.4538333333333,True,
35454,2026,Piray Guazú - Pinar Ciba,Piray Guazú,Caudal medio diario,40,,alturas_bdhi,,,-26.512,-54.4538333333333,True,
6487,2027,Paraná - Puerto Rico,Paraná,Altura hidrométrica,2,,alturas_bdhi,,,-26.7917222222222,-55.0240833333333,True,
30047,2027,Paraná - Puerto Rico,Paraná,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-26.7917222222222,-55.0240833333333,True,
30048,2028,Paraná - Puerto Maní,Paraná,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-27.1063611111111,-55.5221666666667,True,
6491,2029,Uruguay - El Soberbio,Uruguay,Caudal,4,,alturas_bdhi,,,-27.2985833333333,-54.1935833333333,True,
30049,2029,Uruguay - El Soberbio,Uruguay,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-27.2985833333333,-54.1935833333333,True,
6493,2030,Iguazú - Puerto Iguazú,Iguazú,Altura hidrométrica,2,,alturas_bdhi,,,-25.59325,-54.5798611111111,True,
30050,2030,Iguazú - Puerto Iguazú,Iguazú,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-25.59325,-54.5798611111111,True,
30051,2031,Yabebiry - Colonia Mártires,Yabebiry,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-27.4011944444444,-55.3349722222222,True,
6497,2032,Piray Guazú - Puente Viejo- RN 12,Piray Guazú,Altura hidrométrica,2,,alturas_bdhi,,,-26.4860833333333,-54.5888333333333,True,
30053,2033,Uruguay - Puerto Concepción,Uruguay,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-28.1187777777778,-55.581,True,
6501,2035,Iguazú - Puerto Andresito,Iguazú,Caudal,4,,alturas_bdhi,,,-25.5905555555556,-53.995,True,
6503,2036,Paraná - Puerto Libertad,Paraná,Altura hidrométrica,2,,alturas_bdhi,,,-25.9165833333333,-54.62075,True,
6504,2036,Paraná - Puerto Libertad,Paraná,Caudal,4,,alturas_bdhi,,,-25.9165833333333,-54.62075,True,
30056,2036,Paraná - Puerto Libertad,Paraná,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-25.9165833333333,-54.62075,True,
29376,2037,Uruguay - San Javier,Uruguay,Altura hidrométrica,2,,alturas_bdhi,,,-27.8690833333333,-55.13025,True,
29377,2037,Uruguay - San Javier,Uruguay,Caudal,4,,alturas_bdhi,,,-27.8690833333333,-55.13025,True,
35456,2038,Paranay - El Alcazar,Paranay,Caudal medio diario,40,,alturas_bdhi,,,-26.75075,-54.7563333333333,True,
35448,2038,Paranay - El Alcazar,Paranay,Caudal medio diario,40,,alturas_bdhi,,,-26.75075,-54.7563333333333,True,
6510,2039,Uruguay - Pepirí Miní­,Uruguay,Altura hidrométrica,2,,alturas_bdhi,,,-27.1535555555556,-53.9329166666667,True,
30060,2040,Iguazú - Perfil Tipo,Iguazú,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-25.6766666666667,-54.4214444444444,True,
6512,2041,Paraguay - Puerto Formosa,Paraguay,Altura hidrométrica,2,,alturas_bdhi,,,-26.1831944444444,-58.1620277777778,True,
6513,2041,Paraguay - Puerto Formosa,Paraguay,Caudal,4,,alturas_bdhi,,,-26.1831944444444,-58.1620277777778,True,
30061,2041,Paraguay - Puerto Formosa,Paraguay,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-26.1831944444444,-58.1620277777778,True,
6516,2042,Pilagá - Rn Nº 11,Pilagá,Caudal,4,,alturas_bdhi,,,-25.9846944444444,-58.1631666666667,True,
30063,2043,Paraguay - La Herradura,Paraguay,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-26.5366055555556,-58.2296555555556,True,
30064,2044,Bermejo - Puerto Velaz,Bermejo,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-26.6604444444444,-58.6339444444444,True,
6520,2045,Pilcomayo - Puesto Jerez,Pilcomayo,Altura hidrométrica,2,,alturas_bdhi,,,-22.7281111111111,-62.2133888888889,True,
30065,2045,Pilcomayo - Puesto Jerez,Pilcomayo,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-22.7281111111111,-62.2133888888889,True,
6521,2046,El Colorado,Bermejo,Altura hidrométrica,2,,alturas_bdhi,,,-26.3342777777778,-59.3624166666667,True,
6522,2046,El Colorado,Bermejo,Caudal,4,,alturas_bdhi,,,-26.3342777777778,-59.3624166666667,True,
35886,2046,El Colorado,Bermejo,Caudal medio diario,40,,alturas_bdhi,,,-26.3342777777778,-59.3624166666667,True,
30067,2047,Pilcomayo - Puerto Pilcomayo,Pilcomayo,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-25.372,-57.6503055555556,True,
35888,2047,Pilcomayo - Puerto Pilcomayo,Pilcomayo,Caudal medio diario,40,,alturas_bdhi,,,-25.372,-57.6503055555556,True,
6529,2049,Paraná - Tunel Subfluvial,Paraná,Altura hidrométrica,2,,alturas_bdhi,,,-31.7198611111111,-60.5175277777778,True,
6530,2049,Paraná - Tunel Subfluvial,Paraná,Caudal,4,,alturas_bdhi,,,-31.7198611111111,-60.5175277777778,True,
30068,2049,Paraná - Tunel Subfluvial,Paraná,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-31.7198611111111,-60.5175277777778,True,
30123,2049,Paraná - Tunel Subfluvial,Paraná,Caudal medio diario,40,,alturas_bdhi,,,-31.7198611111111,-60.5175277777778,True,
6543,2055,Aº Estacas - Ex RP 50,Arroyo Estacas,Altura hidrométrica,2,,alturas_bdhi,,,-30.7666944444444,-59.4706388888889,True,
30071,2055,Aº Estacas - Ex RP 50,Arroyo Estacas,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-30.7666944444444,-59.4706388888889,True,
6547,2058,Feliciano - Paso Quebracho,Feliciano,Altura hidrométrica,2,,alturas_bdhi,,,-30.9915833333333,-59.6614166666667,True,
30072,2058,Feliciano - Paso Quebracho,Feliciano,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-30.9915833333333,-59.6614166666667,True,
30073,2061,PARANA - CHAPETON,Paraná,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-31.57425,-60.2833333333333,True,
30074,2062,DEL DOLL - RUTA PROVINCIAL Nº 011,Del Doll,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-32.3058333333333,-60.4265277777778,True,
42625,2062,DEL DOLL - RUTA PROVINCIAL Nº 011,Del Doll,Caudal medio diario,40,,alturas_bdhi,,,-32.3058333333333,-60.4265277777778,True,
6558,2063,Yuquerí Grande - Concordia,Yuquerí Grande,Caudal,4,,alturas_bdhi,,,-31.3557611111111,-58.0940833333333,True,
30075,2063,Yuquerí Grande - Concordia,Yuquerí Grande,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-31.3557611111111,-58.0940833333333,True,
30076,2065,Uruguay  - Concepción,Uruguay,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-32.4776944444444,-58.2207777777778,True,
30077,2067,Uruguay - Garruchos,Uruguay,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-28.1755555555556,-55.6434722222222,True,
6568,2068,Mocoretá - Rnnº 014,Mocoretá,Altura hidrométrica,2,,alturas_bdhi,,,-30.6279444444444,-57.9831666666667,True,
6572,2070,Aguapey - Caa Caraí,Aguapey,Caudal,4,,alturas_bdhi,,,-27.824527778,-56.258444444,True,
30097,2070,Aguapey - Caa Caraí,Aguapey,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-27.824527778,-56.258444444,True,
6574,2071,Uruguay - Paso de los Libres,Uruguay,Altura hidrométrica,2,,alturas_bdhi,,,-29.7193611111111,-57.084,True,
6575,2071,Uruguay - Paso de los Libres,Uruguay,Caudal,4,,alturas_bdhi,,,-29.7193611111111,-57.084,True,
6577,2072,Batel - Paso Cerrito,Batel,Altura hidrométrica,2,,alturas_bdhi,,,-29.0311111111111,-58.7883333333333,True,
6578,2072,Batel - Paso Cerrito,Batel,Caudal,4,,alturas_bdhi,,,-29.0311111111111,-58.7883333333333,True,
6581,2073,Mocoretá - Rnnº 127,Mocoretá,Caudal,4,,alturas_bdhi,,,-30.1077222222222,-58.0580555555556,True,
6586,2075,Miriñay - Paso Mesa,Miriñay,Altura hidrométrica,2,,alturas_bdhi,,,-28.9178333333333,-57.2355277777778,True,
30083,2076,Laguna Galarza - Colonia Galarza,Laguna Galarza,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-28.0961111111111,-56.6855555555556,True,
6589,2077,Sistema Iberá - Estancia Palo Pirú,Sistema Iberá,Altura hidrométrica,2,,alturas_bdhi,,,-28.2525555555556,-57.6351666666667,True,
30084,2077,Sistema Iberá - Estancia Palo Pirú,Sistema Iberá,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-28.2525555555556,-57.6351666666667,True,
6590,2078,Chimiray - Colonia Liebig,Chimiray,Altura hidrométrica,2,,alturas_bdhi,,,-27.9121388888889,-55.8174444444444,True,
6603,2082,Paraná - Itatí,Paraná,Caudal,4,,alturas_bdhi,,,-27.26625,-58.2443055555556,True,
29588,2082,Paraná - Itatí,Paraná,Caudal medio diario,40,,alturas_bdhi,,,-27.26625,-58.2443055555556,True,
6608,2084,Batel - Rnnº 123,Batel,Altura hidrométrica,2,,alturas_bdhi,,,-28.8997222222222,-58.6749444444444,True,False
6611,2085,Paraná - Corrientes,Paraná,Altura hidrométrica,2,,alturas_bdhi,,,-27.4597222222222,-58.8333333333333,True,
6618,2088,Riachuelo - Rp Nº 5,Riachuelo,Altura hidrométrica,2,,alturas_bdhi,,,-27.5104722222222,-58.56975,True,
30089,2088,Riachuelo - Rp Nº 5,Riachuelo,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-27.5104722222222,-58.56975,True,
42627,2088,Riachuelo - Rp Nº 5,Riachuelo,Caudal medio diario,40,,alturas_bdhi,,,-27.5104722222222,-58.56975,True,
6621,2089,Paraná - Empedrado,Paraná,Altura hidrométrica,2,,alturas_bdhi,,,-27.9588055555556,-58.8199444444444,True,
30091,2090,Guayquiraró- La Grela,Guayquiraró,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-30.346475,-59.3004333333333,True,
6624,2091,Corriente - Estancia Santa Irene - Perugorria,Corriente,Altura hidrométrica,2,,alturas_bdhi,,,-29.2736166666667,-58.7961138888889,True,
30092,2091,Corriente - Estancia Santa Irene - Perugorria,Corriente,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-29.2736166666667,-58.7961138888889,True,
6626,2092,Barrancas - Paso la Llana,Barrancas,Caudal,4,,alturas_bdhi,,,-30.2173333333333,-59.3243333333333,True,
42630,2094,Empedrado - Rp Nº 6,Empedrado,Caudal medio diario,40,,alturas_bdhi,,,-27.8011111111111,-58.505,True,
6633,2095,Miriñay - San Roquito,Miriñay,Altura hidrométrica,2,,alturas_bdhi,,,-29.2968333333333,-57.5651666666667,True,
30096,2095,Miriñay - San Roquito,Miriñay,Altura hidrométrica media diaria,39,,alturas_bdhi,,,-29.2968333333333,-57.5651666666667,True,
43035,2099,Riacho Palometa - Puente Ruta Provincial Nº 13,Riacho Palometa,Caudal medio diario,40,,alturas_bdhi,,,-27.5581666666667,-59.3938611111111,True,
43036,2100,Salado - Rn Nº 11,Salado,Caudal medio diario,40,,alturas_bdhi,,,-27.5412777777778,-59.1309166666667,True,
29585,2101,Paraguay - Puerto Bermejo,Paraguay,Caudal,4,,alturas_bdhi,,,-26.9258888888889,-58.5070277777778,True,
35887,2101,Paraguay - Puerto Bermejo,Paraguay,Caudal medio diario,40,,alturas_bdhi,,,-26.9258888888889,-58.5070277777778,True,
28216,2111,Río Salado – RP51 (Achupallas),,Altura hidrométrica media mensual,33,,sat2,,,-35.0880555555556,-60.1088888888889,True,
28217,2112,Gualeguaychú - RN Nº 14,,Altura hidrométrica media mensual,33,,sat2,,,-32.7680555555556,-58.4983333333333,True,
6856,2113,Aº Colastiné - Autopista - A01,,Altura hidrométrica,2,,sat2,,,-32.0177777777778,-60.9902777777778,True,
28218,2113,Aº Colastiné - Autopista - A01,,Altura hidrométrica media mensual,33,,sat2,,,-32.0177777777778,-60.9902777777778,True,
26439,2113,Aº Colastiné - Autopista - A01,,Altura hidrométrica media diaria,39,,sat2,,,-32.0177777777778,-60.9902777777778,True,
26440,2114,Aº Del Medio en La Emilia,,Altura hidrométrica media diaria,39,,sat2,,,-33.3988888888889,-60.3347222222222,True,
6764,2115,Paraná - Corrientes,,Altura hidrométrica,2,,sat2,,,-27.4597222222222,-58.8333333333333,True,
28220,2115,Paraná - Corrientes,,Altura hidrométrica media mensual,33,,sat2,,,-27.4597222222222,-58.8333333333333,True,
26441,2115,Paraná - Corrientes,,Altura hidrométrica media diaria,39,,sat2,,,-27.4597222222222,-58.8333333333333,True,
28221,2116,Paraguay - Pto. Formosa,,Altura hidrométrica media mensual,33,,sat2,,,-26.1830555555556,-58.1619444444444,True,
26442,2116,Paraguay - Pto. Formosa,,Altura hidrométrica media diaria,39,,sat2,,,-26.1830555555556,-58.1619444444444,True,
28222,2117,Río Salto - Salto,,Altura hidrométrica media mensual,33,,sat2,,,-34.2861111111111,-60.2591666666667,True,
28223,2118,Río Primero (Suquía) Camino Se,,Altura hidrométrica media mensual,33,,sat2,,,-30.9641666666667,-62.9961111111111,True,
26444,2118,Río Primero (Suquía) Camino Se,,Altura hidrométrica media diaria,39,,sat2,,,-30.9641666666667,-62.9961111111111,True,
6955,2119,Segundo (Plujunta) - RP Nº 17,,Altura hidrométrica,2,,sat2,,,-31.0105555555556,-62.7883333333333,True,
26445,2119,Segundo (Plujunta) - RP Nº 17,,Altura hidrométrica media diaria,39,,sat2,,,-31.0105555555556,-62.7883333333333,True,
28225,2120,Laguna Mar Chiquita - Miramar,,Altura hidrométrica media mensual,33,,sat2,,,-30.9119444444444,-62.6777777777778,True,
26446,2120,Laguna Mar Chiquita - Miramar,,Altura hidrométrica media diaria,39,,sat2,,,-30.9119444444444,-62.6777777777778,True,
6857,2121,Aº El Monje - Autopista A01,,Altura hidrométrica,2,,sat2,,,-32.3922222222222,-60.9408333333333,True,
26448,2122,Atuel - Paso Maroma,,Altura hidrométrica media diaria,39,,sat2,,,-36.8425,-66.9952777777778,True,
6746,2123,Atuel - Algarrobo del Águila,,Altura hidrométrica,2,,sat2,,,-36.3977777777778,-67.1402777777778,True,
6767,2124,Río Santa Cruz en Comte Piedra,,Altura hidrométrica,2,,sat2,,,-49.9986111111111,-68.9269444444444,True,
28229,2124,Río Santa Cruz en Comte Piedra,,Altura hidrométrica media mensual,33,,sat2,,,-49.9986111111111,-68.9269444444444,True,
28230,2125,Futaleufú - Puesto Ríos,,Altura hidrométrica media mensual,33,,sat2,,,-43.1747222222222,-71.6236111111111,True,
6831,2126,Río Chubut en Valle Inferior,,Altura hidrométrica,2,,sat2,,,-43.2930555555556,-65.4986111111111,True,
28231,2126,Río Chubut en Valle Inferior,,Altura hidrométrica media mensual,33,,sat2,,,-43.2930555555556,-65.4986111111111,True,
6846,2127,Salado - Santa Isabel,,Altura hidrométrica,2,,sat2,,,-36.2911111111111,-66.8291666666667,True,
28232,2127,Salado - Santa Isabel,,Altura hidrométrica media mensual,33,,sat2,,,-36.2911111111111,-66.8291666666667,True,
26453,2127,Salado - Santa Isabel,,Altura hidrométrica media diaria,39,,sat2,,,-36.2911111111111,-66.8291666666667,True,
6936,2128,Lujan - Lujan,,Altura hidrométrica,2,,sat2,,,-34.5894444444444,-59.1783333333333,True,
34843,2128,Lujan - Lujan,,Caudal,4,,sat2,,,-34.5894444444444,-59.1783333333333,True,
28233,2128,Lujan - Lujan,,Altura hidrométrica media mensual,33,,sat2,,,-34.5894444444444,-59.1783333333333,True,
26454,2128,Lujan - Lujan,,Altura hidrométrica media diaria,39,,sat2,,,-34.5894444444444,-59.1783333333333,True,
6745,2129,Arrecifes - Arrecifes,,Altura hidrométrica,2,,sat2,,,-34.0866666666667,-60.0072222222222,True,
28235,2130,Atuel - El Sosneado,,Altura hidrométrica media mensual,33,,sat2,,,-35.0833333333333,-69.6041666666667,True,
6711,2131,Paraná - Itatí,,Altura hidrométrica,2,,sat2,,,-27.2663888888889,-58.2444444444444,True,
6844,2132,Río Paraná - Goya,,Altura hidrométrica,2,,sat2,,,-29.165,-59.3283333333333,True,
28237,2132,Río Paraná - Goya,,Altura hidrométrica media mensual,33,,sat2,,,-29.165,-59.3283333333333,True,
26459,2133,Paraguay - Pto. Pilcomayo,,Altura hidrométrica media diaria,39,,sat2,,,-25.3719444444444,-57.6502777777778,True,
6935,2134,Río Juramento - El Tunal,,Altura hidrométrica,2,,sat2,,,-25.2497222222222,-64.3902777777778,True,
26460,2134,Río Juramento - El Tunal,,Altura hidrométrica media diaria,39,,sat2,,,-25.2497222222222,-64.3902777777778,True,
6929,2135,De los Patos - La Plateada,,Altura hidrométrica,2,,sat2,,,-31.8552777777778,-69.6605555555556,True,
28240,2135,De los Patos - La Plateada,,Altura hidrométrica media mensual,33,,sat2,,,-31.8552777777778,-69.6605555555556,True,
26461,2135,De los Patos - La Plateada,,Altura hidrométrica media diaria,39,,sat2,,,-31.8552777777778,-69.6605555555556,True,
6845,2136,Salado - Cañada Ancha,,Altura hidrométrica,2,,sat2,,,-35.1975,-69.7672222222222,True,
26462,2136,Salado - Cañada Ancha,,Altura hidrométrica media diaria,39,,sat2,,,-35.1975,-69.7672222222222,True,
6952,2137,Poti Malal - Gendarmería,,Altura hidrométrica,2,,sat2,,,-35.8711111111111,-69.9502777777778,True,
28242,2137,Poti Malal - Gendarmería,,Altura hidrométrica media mensual,33,,sat2,,,-35.8711111111111,-69.9502777777778,True,
26463,2137,Poti Malal - Gendarmería,,Altura hidrométrica media diaria,39,,sat2,,,-35.8711111111111,-69.9502777777778,True,
26464,2138,Río Grande en La Gotera,,Altura hidrométrica media diaria,39,,sat2,,,-35.8716666666667,-69.8919444444444,True,
28244,2139,Coronda - Coronda,,Altura hidrométrica media mensual,33,,sat2,,,-31.9741666666667,-60.9138888888889,True,False
31953,2140,Rio Quinto - Justo Daract,,precipitación diaria 12Z,1,,sat2,,,-33.92,-65.1522222222222,True,
6712,2140,Rio Quinto - Justo Daract,,Altura hidrométrica,2,,sat2,,,-33.92,-65.1522222222222,True,
6820,2142,HUA HUM - San Martin,,Altura hidrométrica,2,,sat2,,,-40.1197222222222,-71.6619444444444,True,
28247,2142,HUA HUM - San Martin,,Altura hidrométrica media mensual,33,,sat2,,,-40.1197222222222,-71.6619444444444,True,
28248,2143,Senguer - LOS MOLINOS,,Altura hidrométrica media mensual,33,,sat2,,,-45.9861111111111,-69.475,True,
26469,2143,Senguer - LOS MOLINOS,,Altura hidrométrica media diaria,39,,sat2,,,-45.9861111111111,-69.475,True,
6953,2144,Quemquemtreu - Escuela,,Altura hidrométrica,2,,sat2,,,-41.8986111111111,-71.5025,True,
6680,2145,Carrenleufú - Carrenleufú,,Altura hidrométrica,2,,sat2,,,-43.5280555555556,-71.6002777777778,True,
28250,2145,Carrenleufú - Carrenleufú,,Altura hidrométrica media mensual,33,,sat2,,,-43.5280555555556,-71.6002777777778,True,
28251,2146,Gallegos - Pte. Blanco,,Altura hidrométrica media mensual,33,,sat2,,,-51.8947222222222,-71.5975,True,
26474,2148,Gallegos - Toma SP,,Altura hidrométrica media diaria,39,,sat2,,,-51.6883333333333,-69.6555555555556,True,
28254,2149,Iguazú - Perfil Tipo,,Altura hidrométrica media mensual,33,,sat2,,,-25.6766666666667,-54.4213888888889,True,
26475,2149,Iguazú - Perfil Tipo,,Altura hidrométrica media diaria,39,,sat2,,,-25.6766666666667,-54.4213888888889,True,
28255,2150,Miriñay - Paso Ledesma,,Altura hidrométrica media mensual,33,,sat2,,,-29.8458333333333,-57.675,True,
26476,2150,Miriñay - Paso Ledesma,,Altura hidrométrica media diaria,39,,sat2,,,-29.8458333333333,-57.675,True,
6903,2151,Quequen Grande - Necochea,,Altura hidrométrica,2,,sat2,,,-38.4625,-58.7588888888889,True,
28256,2151,Quequen Grande - Necochea,,Altura hidrométrica media mensual,33,,sat2,,,-38.4625,-58.7588888888889,True,
26478,2152,RIO CHUBUT EN TRELEW,,Altura hidrométrica media diaria,39,,sat2,,,-43.2761111111111,-65.2733333333333,True,
6892,2153,Lago Argentino - Calafate,,Altura hidrométrica,2,,sat2,,,-50.32,-72.2611111111111,True,
28258,2153,Lago Argentino - Calafate,,Altura hidrométrica media mensual,33,,sat2,,,-50.32,-72.2611111111111,True,
26479,2153,Lago Argentino - Calafate,,Altura hidrométrica media diaria,39,,sat2,,,-50.32,-72.2611111111111,True,
6786,2154,Bermejo - Pozo Sarmiento,,Altura hidrométrica,2,,sat2,,,-23.1405555555556,-64.1969444444445,True,
35855,2154,Bermejo - Pozo Sarmiento,,Caudal,4,,sat2,,,-23.1405555555556,-64.1969444444445,True,
26480,2154,Bermejo - Pozo Sarmiento,,Altura hidrométrica media diaria,39,,sat2,,,-23.1405555555556,-64.1969444444445,True,
35979,2154,Bermejo - Pozo Sarmiento,,Caudal medio diario,40,,sat2,,,-23.1405555555556,-64.1969444444445,True,
7015,2155,Neuquén - Chos Malal,,precipitación diaria 12Z,1,,sat2,,,-37.3755555555556,-70.27,True,
8762,2155,Neuquén - Chos Malal,,precipitación horaria,31,,sat2,,,-37.3755555555556,-70.27,True,
28260,2155,Neuquén - Chos Malal,,Altura hidrométrica media mensual,33,,sat2,,,-37.3755555555556,-70.27,True,
26481,2155,Neuquén - Chos Malal,,Altura hidrométrica media diaria,39,,sat2,,,-37.3755555555556,-70.27,True,
28261,2156,Laguna Iberá - Carlos Pellegri,,Altura hidrométrica media mensual,33,,sat2,,,-28.5380555555556,-57.1869444444444,True,
7017,2157,Río Chubut en los Altares,,precipitación diaria 12Z,1,,sat2,,,-43.8886111111111,-68.3983333333333,True,
26483,2157,Río Chubut en los Altares,,Altura hidrométrica media diaria,39,,sat2,,,-43.8886111111111,-68.3983333333333,True,
7019,2159,Manso - Confluencia,,precipitación diaria 12Z,1,,sat2,,,-41.5869444444444,-71.6836111111111,True,
6940,2159,Manso - Confluencia,,Altura hidrométrica,2,,sat2,,,-41.5869444444444,-71.6836111111111,True,
8373,2159,Manso - Confluencia,,precipitación horaria,31,,sat2,,,-41.5869444444444,-71.6836111111111,True,
26485,2159,Manso - Confluencia,,Altura hidrométrica media diaria,39,,sat2,,,-41.5869444444444,-71.6836111111111,True,
7020,2160,Colorado - Pichi Mahuida,,precipitación diaria 12Z,1,,sat2,,,-38.8216666666667,-64.9813888888889,True,
28265,2160,Colorado - Pichi Mahuida,,Altura hidrométrica media mensual,33,,sat2,,,-38.8216666666667,-64.9813888888889,True,
26486,2160,Colorado - Pichi Mahuida,,Altura hidrométrica media diaria,39,,sat2,,,-38.8216666666667,-64.9813888888889,True,
6943,2161,Mayo - Paso Mayo,,Altura hidrométrica,2,,sat2,,,-45.6836111111111,-70.2522222222222,True,
28266,2161,Mayo - Paso Mayo,,Altura hidrométrica media mensual,33,,sat2,,,-45.6836111111111,-70.2522222222222,True,
28267,2162,Carrenleufú - La Elena,,Altura hidrométrica media mensual,33,,sat2,,,-43.7,-71.3044444444444,True,
7023,2163,La Paulina - Aserradero,,precipitación diaria 12Z,1,,sat2,,,-45.0016666666667,-71.1680555555556,True,
6735,2163,La Paulina - Aserradero,,Altura hidrométrica,2,,sat2,,,-45.0016666666667,-71.1680555555556,True,
7024,2164,La Leona,,precipitación diaria 12Z,1,,sat2,,,-49.7972222222222,-72.0641666666667,True,
6821,2164,La Leona,,Altura hidrométrica,2,,sat2,,,-49.7972222222222,-72.0641666666667,True,
28269,2164,La Leona,,Altura hidrométrica media mensual,33,,sat2,,,-49.7972222222222,-72.0641666666667,True,
7025,2165,Charles Fhur,,precipitación diaria 12Z,1,,sat2,,,-50.2522222222222,-71.9077777777778,True,
26491,2165,Charles Fhur,,Altura hidrométrica media diaria,39,,sat2,,,-50.2522222222222,-71.9077777777778,True,
6896,2166,Los Sosa - RP30 km19,,Altura hidrométrica,2,,sat2,,,-27.1008333333333,-65.6361111111111,True,
26492,2166,Los Sosa - RP30 km19,,Altura hidrométrica media diaria,39,,sat2,,,-27.1008333333333,-65.6361111111111,True,
7027,2167,Lules - Potrero de las Tablas,,precipitación diaria 12Z,1,,sat2,,,-26.8519444444444,-65.4316666666667,True,
8742,2167,Lules - Potrero de las Tablas,,precipitación horaria,31,,sat2,,,-26.8519444444444,-65.4316666666667,True,
26493,2167,Lules - Potrero de las Tablas,,Altura hidrométrica media diaria,39,,sat2,,,-26.8519444444444,-65.4316666666667,True,
7029,2169,Atuel - El Nihuil,,precipitación diaria 12Z,1,,sat2,,,-35.0333333333333,-68.6777777777778,True,
8608,2169,Atuel - El Nihuil,,precipitación horaria,31,,sat2,,,-35.0333333333333,-68.6777777777778,True,
7031,2171,Senguerr - Sarmiento Aero,,precipitación diaria 12Z,1,,sat2,,,-45.5811111111111,-69.075,True,
8783,2172,Desaguadero - Arco de Desaguad,,precipitación horaria,31,,sat2,,,-33.4041666666667,-67.1516666666667,True,
7033,2173,Faro Recalada - Monte Hermoso,,precipitación diaria 12Z,1,,sat2,,,-38.9905555555556,-61.2597222222222,True,
8410,2173,Faro Recalada - Monte Hermoso,,precipitación horaria,31,,sat2,,,-38.9905555555556,-61.2597222222222,True,
7034,2174,Faro Negro,,precipitación diaria 12Z,1,,sat2,,,-41.0577777777778,-62.8394444444444,True,
8639,2174,Faro Negro,,precipitación horaria,31,,sat2,,,-41.0577777777778,-62.8394444444444,True,
26494,2175,Canal Macapillo,,Altura hidrométrica media diaria,39,,sat2,,,-25.4136111111111,-63.9761111111111,True,
26495,2176,Canal de Dios	,,Altura hidrométrica media diaria,39,,sat2,,,-25.6108333333333,-63.9480555555556,True,
28275,2177,Canal Liag - Quebrachal,,Altura hidrométrica media mensual,33,,sat2,,,-25.3452777777778,-64.045,True,
26496,2177,Canal Liag - Quebrachal,,Altura hidrométrica media diaria,39,,sat2,,,-25.3452777777778,-64.045,True,
31959,2178,Iguazú - Puerto Andresito,,precipitación diaria 12Z,1,,sat2,,,-25.5905555555556,-53.995,True,
28276,2178,Iguazú - Puerto Andresito,,Altura hidrométrica media mensual,33,,sat2,,,-25.5905555555556,-53.995,True,
26497,2178,Iguazú - Puerto Andresito,,Altura hidrométrica media diaria,39,,sat2,,,-25.5905555555556,-53.995,True,
18612,2178,Iguazú - Puerto Andresito,,Caudal medio diario,40,,sat2,,,-25.5905555555556,-53.995,True,
6789,2179,Carrenleufú - Poncho Moro,,Altura hidrométrica,2,,sat2,,,-43.6716666666667,-71.4016666666667,True,
6876,2180,Desaguadero - Canalejas,,Altura hidrométrica,2,,sat2,,,-35.1686111111111,-66.4963888888889,True,
28278,2180,Desaguadero - Canalejas,,Altura hidrométrica media mensual,33,,sat2,,,-35.1686111111111,-66.4963888888889,True,
26499,2180,Desaguadero - Canalejas,,Altura hidrométrica media diaria,39,,sat2,,,-35.1686111111111,-66.4963888888889,True,
6924,2181,Chubut - Ameghino,,Altura hidrométrica,2,,sat2,,,-43.6983333333333,-66.475,True,
26500,2181,Chubut - Ameghino,,Altura hidrométrica media diaria,39,,sat2,,,-43.6983333333333,-66.475,True,
