series_id,station,river,network,lat,lon,cat_start,cat_end,donor_series_id,donor_station,donor_river,match_type,match_km,river_agrees,combined_years,tier
38248,Dique Paso de Las Carretas,,sat2,-33.3336111111111,-65.8669444444444,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38775,Dique Paso de Las Carretas,,sat2,-33.3336111111111,-65.8669444444444,2024-09-20T20:00:00,2026-08-30T16:00:00,,,,,,,1.9,3
38250,Dulce - Paso de Oscares,,sat2,-29.2533333333333,-63.2069444444444,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38777,Dulce - Paso de Oscares,,sat2,-29.2533333333333,-63.2069444444444,2024-09-16T20:00:00,2026-08-30T16:00:00,,,,,,,2.0,3
38251,Dulce III – Los Quiroga,,sat2,-27.6058333333333,-64.4075,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38779,Durazno - La Florida,,sat2,-32.2158333333333,-64.7658333333333,2024-12-20T12:00:00,2026-08-30T16:00:00,,,,,,,1.7,3
38253,Empedrado-Ruta Provincial Nº6,,sat2,-27.8013888888889,-58.5052777777778,2024-10-07T00:00:00,2026-08-29T00:00:00,42630,Empedrado - Rp Nº 6,Empedrado,coords,0.04,unknown,10.7,2
38780,Empedrado-Ruta Provincial Nº6,,sat2,-27.8013888888889,-58.5052777777778,2024-10-07T12:00:00,2026-08-30T16:00:00,42630,Empedrado - Rp Nº 6,Empedrado,coords,0.04,unknown,10.7,2
38256,Grande - Ume Pay,,sat2,-32.2183333333333,-64.7513888888889,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38783,Grande - Ume Pay,,sat2,-32.2183333333333,-64.7513888888889,2024-09-16T20:00:00,2026-08-30T16:00:00,,,,,,,2.0,3
38785,Gualeguaychú - RN Nº 130,,sat2,-32.1047222222222,-58.4905555555556,2025-03-13T20:00:00,2026-08-30T12:00:00,102,Ruta Nacional nº 130,GUALEGUAYCHU,coords,0.01,unknown,25.3,2
38786,Gualeguaychú - RN Nº 39,,sat2,-32.445,-58.5547222222222,2024-10-09T12:00:00,2026-08-30T16:00:00,1,Ruta Provincial nº 39,GUALEGUAYCHU,coords,0.02,unknown,25.3,2
38787,Guayquiraró - La Grela,,sat2,-30.3463888888889,-59.3005555555556,2024-09-16T20:00:00,2026-08-30T16:00:00,30091,Guayquiraró- La Grela,Guayquiraró,coords,0.02,unknown,2.2,3
38261,Hielo - Confluencia,,sat2,-43.5166666666667,-71.6091666666667,2025-08-20T00:00:00,2026-08-29T00:00:00,,,,,,,1.0,3
38788,Hielo - Confluencia,,sat2,-43.5166666666667,-71.6091666666667,2025-08-20T16:00:00,2026-08-30T12:00:00,,,,,,,1.0,3
38791,Lag. La Picasa-Aguas AbajoRN33,,sat2,-34.3619444444444,-62.7386111111111,2024-09-16T20:00:00,2026-08-30T16:00:00,,,,,,,2.0,3
38795,Las Conchas - La Punilla RP44,,sat2,-26.0119444444444,-65.8230555555556,2024-09-16T20:00:00,2026-08-30T16:00:00,6365,De las Conchas - La Punilla,De las Conchas,coords,0.01,unknown,17.6,2
38271,Manso - Steffen,,sat2,-41.5158333333333,-71.5361111111111,2024-09-14T00:00:00,2026-08-29T00:00:00,6203,Manso - Lago Steffen,Manso,coords,0.03,unknown,7.1,3
38274,Negro - Isla Jordán,,sat2,-38.9961111111111,-67.9733333333333,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38277,Negro - San Fernando,,sat2,-27.4355555555556,-58.9822222222222,2024-09-19T00:00:00,2026-08-29T00:00:00,,,,,,,1.9,3
38804,Negro - San Fernando,,sat2,-27.4355555555556,-58.9822222222222,2024-09-19T04:00:00,2026-08-30T16:00:00,,,,,,,1.9,3
38805,Neuquén - Dique Ballester,,sat2,-38.7247222222222,-68.1705555555556,2024-09-16T20:00:00,2026-08-30T16:00:00,,,,,,,2.0,3
38806,Nogoya - RP Nº 11,,sat2,-32.8419444444444,-59.8647222222222,2024-10-08T16:00:00,2026-08-30T16:00:00,29873,Nogoyá Ruta Provincial nº 11,NOGOYA,coords,0.01,unknown,25.3,2
38807,Paraná - HID Chapetón,,sat2,-31.5741666666667,-60.2833333333333,2024-09-16T20:00:00,2026-08-30T16:00:00,30073,PARANA - CHAPETON,Paraná,coords,0.01,unknown,2.2,3
38808,Paraná - Ita Cajón,,sat2,-25.6047222222222,-54.5941666666667,2024-09-16T20:00:00,2026-08-30T16:00:00,6499,Paraná - Itá Cajón,Paraná,coords,0.15,unknown,25.3,2
38810,Pico - Frontera,,sat2,-44.2402777777778,-71.66,2024-09-17T00:00:00,2026-08-30T16:00:00,30035,Pico - Frontera,Río Pico,coords,0.01,unknown,2.2,3
37530,Salí - Simoca,,sat2,-27.3186111111111,-65.2277777777778,2024-09-13T16:00:00,2026-08-30T20:00:00,,,,,,,2.0,3
38286,Santa Catalina - Catalina 630,,sat2,-33.2844444444444,-64.3536111111111,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38814,Santa Catalina - Colonia Hogar,,sat2,-30.8491666666667,-64.2738888888889,2024-09-26T04:00:00,2026-08-30T16:00:00,,,,,,,1.9,3
37577,Tecka - Estancia Niedo,,sat2,-43.3497222222222,-70.8797222222222,2024-09-13T16:00:00,2026-08-30T16:00:00,,,,,,,2.0,3
38290,Tercero - Villa María,,sat2,-32.4219444444444,-63.2447222222222,2024-09-14T00:00:00,2026-08-29T00:00:00,,,,,,,2.0,3
38817,Tercero - Villa María,,sat2,-32.4219444444444,-63.2447222222222,2024-09-16T20:00:00,2026-08-30T16:00:00,,,,,,,2.0,3
37580,Ternero - Cuesta del Ternero,,sat2,-41.9505555555556,-71.3752777777778,2025-06-12T16:00:00,2026-08-30T20:00:00,29950,EL TERNERO - CUESTA DEL TERNERO,El Ternero,coords,0.62,unknown,2.2,3
37581,Tunuyán - Las Catitas,,sat2,-33.3072222222222,-68.0613888888889,2024-09-13T16:00:00,2026-08-30T20:00:00,,,,,,,2.0,3
38819,Tunuyán - Las Catitas,,sat2,-33.3072222222222,-68.0613888888889,2024-09-16T20:00:00,2026-08-30T16:00:00,,,,,,,2.0,3
43123,Lago Buenos Aires - Los Antigu,,sat2,-46.5391666666667,-71.6094444444444,2025-11-26T15:00:00,2026-08-30T21:00:00,6179,LAGO BUENOS AIRES - LOS ANTIGUOS,Lago Buenos Aires,coords,0.05,unknown,7.1,3
44130,Can. Cuero de Zorro-Hinojo-RN5,,sat2,-35.9283333333333,-62.5763888888889,2026-06-01T02:00:00,2026-08-30T21:00:00,,,,,,,0.2,3
44132,Canal Mercante - RP N°65,,sat2,-35.4327777777778,-60.9427777777778,2026-06-01T02:00:00,2026-08-30T21:00:00,,,,,,,0.2,3
44133,NIV - Alto Chubut,,sat2,-41.6730555555555,-71.1141666666667,2026-06-01T04:00:00,2026-08-30T20:00:00,,,,,,,0.2,3
44138,Salado - RP Nº50,,sat2,-34.3225,-61.3513888888889,2026-06-01T02:00:00,2026-08-30T21:00:00,,,,,,,0.2,3
44198,QUIL-RDLP,Río de la Plata,quilmes,-34.7086875,-58.2213125,2026-06-28T10:45:10,2026-08-30T20:45:10,,,,,,,0.2,3
44200,SFranTOR,San Francisco,quilmes,-34.765609361,-58.323057477,2026-06-28T10:45:11,2026-08-30T20:45:10,,,,,,,0.2,3
44207,Agrio - Bajada del Agrio,,sat2,-38.3658333333333,-70.0325,2026-07-31T16:00:00,2026-08-30T20:00:00,,,,,,,0.1,3
857,Andresito,IGUAZU,alturas_prefe,-25.5833333333333,-53.9833333333333,2006-01-01T12:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
9,Puerto Iguazú,PARANAMED,alturas_prefe,-25.5833333333333,-54.5666666666667,1966-01-01T07:00:00,2026-08-30T00:00:00,,,,,,,60.7,1
13,Santa Ana,PARANAMED,alturas_prefe,-27.33509,-55.588412,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
16,Itá Ibaté,PARANAMED,alturas_prefe,-27.42336098,-57.33326783,1912-01-02T07:00:00,2026-08-30T00:00:00,,,,,,,114.7,1
17,Itatí,PARANAMED,alturas_prefe,-27.26677773,-58.24407387,1912-01-02T07:00:00,2026-08-30T00:00:00,29588,Paraná - Itatí,Paraná,coords,0.06,yes,116.2,1
18,Paso de la Patria,PARANAMED,alturas_prefe,-27.3333333333333,-58.5833333333333,1956-01-01T07:00:00,2026-08-30T00:00:00,,,,,,,70.7,1
868,Corrientes,PARANAMED,alturas_prefe,-27.46364349,-58.8388696,1910-01-02T07:00:00,2026-08-30T00:00:00,6611,Paraná - Corrientes,Paraná,coords,0.7,yes,116.7,1
22,Bella Vista,PARANAINF,alturas_prefe,-28.51840072,-59.05931723,1906-01-02T07:00:00,2026-08-30T00:00:00,,,,,,,120.7,1
23,Goya,PARANAINF,alturas_prefe,-29.14376844,-59.27303952,1903-06-17T07:00:00,2026-08-30T00:00:00,,,,,,,123.2,1
24,Reconquista,SANJAVIER,alturas_prefe,-29.23756092,-59.58115833,1908-04-26T07:00:00,2026-08-30T00:00:00,,,,,,,118.3,1
26,La Paz,PARANAINF,alturas_prefe,-30.73419972,-59.6381167,1903-05-16T07:00:00,2026-08-30T00:00:00,,,,,,,123.3,1
27,Santa Elena,PARANAINF,alturas_prefe,-30.95,-59.7833333333333,1912-01-02T07:00:00,2026-08-30T00:00:00,,,,,,,114.7,1
29,Paraná,PARANAINF,alturas_prefe,-31.7182378629681,-60.5225697750899,1902-02-22T07:00:00,2026-08-30T00:00:00,6529,Paraná - Tunel Subfluvial,Paraná,coords,0.51,yes,124.5,1
30,Santa Fe,PARANAINF,alturas_prefe,-31.6514772196376,-60.7002319185745,1925-01-02T07:00:00,2026-08-30T00:00:00,,,,,,,101.7,1
879,Santa Fe,PARANAINF,alturas_prefe,-31.6514772196376,-60.7002319185745,1985-01-01T06:00:00,2026-08-30T00:00:00,,,,,,,41.7,1
34,Rosario,PARANAINF,alturas_prefe,-32.9432699442268,-60.6308206029857,1884-01-02T07:00:00,2026-08-30T00:00:00,,,,,,,142.7,1
36,San Nicolás,PARANAINF,alturas_prefe,-33.3420008188866,-60.1895279977149,1904-01-02T07:00:00,2026-08-30T00:00:00,,,,,,,122.7,1
37,Ramallo,PARANAINF,alturas_prefe,-33.4780656197056,-59.9957013181522,1904-01-02T07:00:00,2026-08-30T00:00:00,,,,,,,122.7,1
39,Baradero,BARADERO,alturas_prefe,-33.8006916108445,-59.4955962110789,1976-01-01T07:00:00,2026-08-30T00:00:00,,,,,,,50.7,1
40,Zárate,PARANADELASPALMAS,alturas_prefe,-34.0987818311696,-59.0108657589595,1978-01-01T07:00:00,2026-08-30T00:00:00,,,,,,,48.7,1
42,Escobar,PARANADELASPALMAS,alturas_prefe,-34.3,-58.7333333333,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
43,Villa Paranacito,LATINTA,alturas_prefe,-33.7,-58.65,1983-01-01T06:00:00,2026-08-30T00:00:00,,,,,,,43.7,1
44,Canal Nuevo,CANALGAFOTRE,alturas_prefe,-33.8627031166646,-58.6604197120006,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
45,Ibicuy,PARANAIBICUY,alturas_prefe,-33.7619777376355,-59.1800594404244,1983-01-01T06:00:00,2026-08-30T00:00:00,,,,,,,43.7,1
46,Puerto Ruiz,GUALEGUAY,alturas_prefe,-33.2166666667,-59.3666666667,2003-01-01T08:00:00,2026-08-30T00:00:00,855,Puerto Ruiz,GUALEGUAY,coords,0.65,yes,23.7,1
50,Dique Luján,LUJAN,alturas_prefe,-34.351576,-58.686115,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
53,San Isidro,RIODELAPLATA,alturas_prefe,-34.457166,-58.507163,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
55,Puerto Pilcomayo,PARAGUAY,alturas_prefe,-25.3666666666667,-57.65,1910-01-02T12:00:00,2026-08-30T00:00:00,30067,Pilcomayo - Puerto Pilcomayo,Pilcomayo,coords,0.59,NO,116.7,1
904,Puerto Pilcomayo,PARAGUAY,alturas_prefe,-25.3666666666667,-57.65,1910-01-02T12:00:00,2026-08-30T00:00:00,30067,Pilcomayo - Puerto Pilcomayo,Pilcomayo,coords,0.59,NO,116.7,1
57,Puerto Formosa,PARAGUAY,alturas_prefe,-26.1833333333333,-58.1833333333333,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
906,Puerto Formosa,PARAGUAY,alturas_prefe,-26.1833333333333,-58.1833333333333,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
59,Isla del Cerrito,PARAGUAY,alturas_prefe,-27.3166666666667,-58.6166666666667,2006-06-11T04:00:00,2026-08-30T00:00:00,,,,,,,20.2,1
61,El Soberbio,URUGUAY,alturas_prefe,-27.3,-54.2,1980-04-25T07:00:00,2026-08-30T00:00:00,30049,Uruguay - El Soberbio,Uruguay,coords,0.65,yes,46.3,1
910,El Soberbio,URUGUAY,alturas_prefe,-27.3,-54.2,1980-04-25T07:00:00,2026-08-30T00:00:00,30049,Uruguay - El Soberbio,Uruguay,coords,0.65,yes,46.3,1
63,Alba Posse,URUGUAY,alturas_prefe,-27.572,-54.678494,1971-01-01T07:00:00,2026-08-30T00:00:00,,,,,,,55.7,1
65,San Javier,URUGUAY,alturas_prefe,-27.8833333333333,-55.1333333333333,1923-10-02T07:00:00,2026-08-30T00:00:00,,,,,,,102.9,1
917,Santo Tomé,URUGUAY,alturas_prefe,-28.55,-56.0333333333333,1907-12-02T07:00:00,2026-08-30T00:00:00,6628,Uruguay - Santo Tomé,Uruguay,coords,0.65,yes,118.7,1
69,Alvear,URUGUAY,alturas_prefe,-29.1,-56.55,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
72,Paso de los Libres,URUGUAY,alturas_prefe,-29.7166666666667,-57.0833333333333,1908-03-08T07:00:00,2026-08-30T00:00:00,6574,Uruguay - Paso de los Libres,Uruguay,coords,0.31,yes,118.5,1
927,Salto Grande Abajo,URUGUAY,alturas_prefe,-31.27547,-57.936945,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
79,Concordia,URUGUAY,alturas_prefe,-31.4,-58.0166666666667,1931-01-01T07:00:00,2026-08-30T00:00:00,,,,,,,95.7,1
80,Colón,URUGUAY,alturas_prefe,-32.2333333333333,-58.1166666666667,1931-01-01T07:00:00,2026-08-30T00:00:00,,,,,,,95.7,1
81,Concepción del Uruguay,URUGUAY,alturas_prefe,-32.4833333333333,-58.2333333333333,1941-01-01T07:00:00,2026-08-30T00:00:00,,,,,,,85.7,1
85,Buenos Aires,RIODELAPLATA,alturas_prefe,-34.56108,-58.399288,2006-01-01T04:00:00,2026-08-30T20:45:00,,,,,,,20.7,1
936,Yacyretá afluente,PARANAMED,alturas_prefe,-27.482557,-56.727244,2006-01-01T04:00:00,2026-08-30T00:00:00,,,,,,,20.7,1
149,Canal Seoane,Canal Seoane,ina_delta,-34.166861111,-58.638166667,2016-12-27T17:00:00,2026-08-30T20:45:10,,,,,,,9.7,3
3279,Arroyo Carapachay,Arroyo Carapachay,ina_delta,-34.356202,-58.633833,2018-07-11T13:05:44,2026-08-30T20:45:11,,,,,,,8.1,3
3309,San Clemente,,estaciones_pvnymm,-36.3544006347656,-56.7153015136719,2012-02-12T18:45:00,2026-08-30T20:45:00,,,,,,,14.5,1
3314,La Plata,,estaciones_pvnymm,-34.8339004516602,-57.8800010681152,2012-02-12T18:45:00,2026-08-30T20:45:00,,,,,,,14.5,1
3345,Pilote Norden,Río de la Plata,estaciones_shn,-34.62625,-57.927417,2012-02-12T18:45:00,2026-08-30T20:45:00,,,,,,,14.5,1
3347,Mar del Plata,Mar Argentino,estaciones_shn,-38.035556,-57.531111,2012-02-12T18:45:00,2026-08-30T20:45:00,,,,,,,14.5,1
6061,Bravo,Río de la Plata,puntos_FDelta,-33.8976,-58.4588,2025-08-23T01:00:00,2026-09-03T03:00:00,,,,,,,1.0,3
6062,CanaldelEste,Río de la Plata,puntos_FDelta,-34.3764,-58.4975,2025-08-23T01:00:00,2026-09-03T03:00:00,,,,,,,1.0,3
6064,Guazu,Río de la Plata,puntos_FDelta,-34.0047,-58.421,2025-08-23T01:00:00,2026-09-03T03:00:00,,,,,,,1.0,3
6068,Palmas,Río de la Plata,puntos_FDelta,-34.3814,-58.4556,2025-08-23T01:00:00,2026-09-03T03:00:00,,,,,,,1.0,3
26250,Andresito,IGUAZU,alturas_prefe,-25.5833333333333,-53.9833333333333,1984-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,42.7,1
26252,Libertad,PARANAMED,alturas_prefe,-25.916679,-54.621134,1970-01-01T00:00:00,2026-08-29T00:00:00,6503,Paraná - Puerto Libertad,Paraná,coords,0.04,yes,56.7,1
26253,El Dorado,PARANAMED,alturas_prefe,-26.3833333333333,-54.7,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26254,Libertador,PARANAMED,alturas_prefe,-26.8,-55.0333333333333,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26255,Santa Ana,PARANAMED,alturas_prefe,-27.33509,-55.588412,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26256,Posadas,PARANAMED,alturas_prefe,-27.3666666666667,-55.8833333333333,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26257,Ituzaingó,PARANAMED,alturas_prefe,-27.5833333333333,-56.7,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26616,Corrientes,PARANAMED,alturas_prefe,-27.46364349,-58.8388696,1904-01-01T00:00:00,2026-08-29T00:00:00,6611,Paraná - Corrientes,Paraná,coords,0.7,yes,122.7,1
26265,Goya,PARANAINF,alturas_prefe,-29.14376844,-59.27303952,1903-06-16T00:00:00,2026-08-29T00:00:00,,,,,,,123.2,1
26269,Santa Elena,PARANAINF,alturas_prefe,-30.95,-59.7833333333333,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26271,Paraná,PARANAINF,alturas_prefe,-31.7182378629681,-60.5225697750899,1902-12-31T00:00:00,2026-08-29T00:00:00,6529,Paraná - Tunel Subfluvial,Paraná,coords,0.51,yes,123.7,1
26626,Paraná,PARANAINF,alturas_prefe,-31.7182378629681,-60.5225697750899,2015-07-21T00:00:00,2026-08-29T00:00:00,6529,Paraná - Tunel Subfluvial,Paraná,coords,0.51,yes,25.3,1
26272,Santa Fe,PARANAINF,alturas_prefe,-31.6514772196376,-60.7002319185745,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26627,Santa Fe,PARANAINF,alturas_prefe,-31.6514772196376,-60.7002319185745,1985-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,41.7,1
26274,Victoria,VICTORIA,alturas_prefe,-32.6558456373673,-60.2195849446607,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26276,Rosario,PARANAINF,alturas_prefe,-32.9432699442268,-60.6308206029857,1884-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,142.7,1
26277,Villa Constitución,PARANAINF,alturas_prefe,-33.2354221667103,-60.3091044341421,1974-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,52.7,1
26278,San Nicolás,PARANAINF,alturas_prefe,-33.3420008188866,-60.1895279977149,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26279,Ramallo,PARANAINF,alturas_prefe,-33.4780656197056,-59.9957013181522,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26280,San Pedro,PARANAINF,alturas_prefe,-33.6745267329027,-59.6497183332918,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26283,Campana,PARANADELASPALMAS,alturas_prefe,-34.1555854281116,-58.9581750062675,1977-10-24T00:00:00,2026-08-29T00:00:00,,,,,,,48.8,1
26284,Escobar,PARANADELASPALMAS,alturas_prefe,-34.3,-58.7333333333,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26285,Villa Paranacito,LATINTA,alturas_prefe,-33.7,-58.65,1983-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,43.7,1
26286,Canal Nuevo,CANALGAFOTRE,alturas_prefe,-33.8627031166646,-58.6604197120006,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26288,Puerto Ruiz,GUALEGUAY,alturas_prefe,-33.2166666667,-59.3666666667,2003-01-01T00:00:00,2026-08-29T00:00:00,855,Puerto Ruiz,GUALEGUAY,coords,0.65,yes,23.7,1
26289,Martín García,RIODELAPLATA,alturas_prefe,-34.1902896924007,-58.2530455191105,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26290,Guazucito,PARANAGUAZU,alturas_prefe,-34.0166666667,-58.4,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26292,Dique Luján,LUJAN,alturas_prefe,-34.351576,-58.686115,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26293,Chaná Miní,CHANA,alturas_prefe,-34.2,-58.4833333333,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26294,San Fernando,LUJAN,alturas_prefe,-34.4333333333,-58.55,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26295,San Isidro,RIODELAPLATA,alturas_prefe,-34.457166,-58.507163,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26297,Puerto Pilcomayo,PARAGUAY,alturas_prefe,-25.3666666666667,-57.65,1970-01-01T00:00:00,2026-08-29T00:00:00,30067,Pilcomayo - Puerto Pilcomayo,Pilcomayo,coords,0.59,NO,56.7,1
26299,Puerto Formosa,PARAGUAY,alturas_prefe,-26.1833333333333,-58.1833333333333,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26654,Puerto Formosa,PARAGUAY,alturas_prefe,-26.1833333333333,-58.1833333333333,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26301,Isla del Cerrito,PARAGUAY,alturas_prefe,-27.3166666666667,-58.6166666666667,2006-06-11T00:00:00,2026-08-29T00:00:00,,,,,,,20.2,1
26302,Pepirí Miní,URUGUAY,alturas_prefe,-27.153744,-53.933149,1984-01-03T00:00:00,2026-08-29T00:00:00,6510,Uruguay - Pepirí Miní­,Uruguay,coords,0.03,yes,42.7,1
26303,El Soberbio,URUGUAY,alturas_prefe,-27.3,-54.2,1980-04-25T00:00:00,2026-08-29T00:00:00,30049,Uruguay - El Soberbio,Uruguay,coords,0.65,yes,46.3,1
26305,Alba Posse,URUGUAY,alturas_prefe,-27.572,-54.678494,1971-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,55.7,1
26310,Santo Tomé,URUGUAY,alturas_prefe,-28.55,-56.0333333333333,1970-01-01T00:00:00,2026-08-29T00:00:00,6628,Uruguay - Santo Tomé,Uruguay,coords,0.65,yes,56.7,1
26665,Santo Tomé,URUGUAY,alturas_prefe,-28.55,-56.0333333333333,1970-01-01T00:00:00,2026-08-29T00:00:00,6628,Uruguay - Santo Tomé,Uruguay,coords,0.65,yes,56.7,1
26311,Alvear,URUGUAY,alturas_prefe,-29.1,-56.55,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26312,La Cruz,URUGUAY,alturas_prefe,-29.18062,-56.633977,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26313,Yapeyú,URUGUAY,alturas_prefe,-29.470031,-56.810674,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26314,Paso de los Libres,URUGUAY,alturas_prefe,-29.7166666666667,-57.0833333333333,1970-01-01T00:00:00,2026-08-29T00:00:00,6574,Uruguay - Paso de los Libres,Uruguay,coords,0.31,yes,56.7,1
26669,Paso de los Libres,URUGUAY,alturas_prefe,-29.7166666666667,-57.0833333333333,1970-01-01T00:00:00,2026-08-29T00:00:00,6574,Uruguay - Paso de los Libres,Uruguay,coords,0.31,yes,56.7,1
26315,Bompland,URUGUAY,alturas_prefe,-29.872652,-57.332887,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26316,Monte Caseros,URUGUAY,alturas_prefe,-30.25,-57.6333333333333,1970-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,56.7,1
26317,Mocoretá,URUGUAY,alturas_prefe,-30.715682,-57.81776,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26319,Salto Grande Arriba,URUGUAY,alturas_prefe,-31.27547,-57.936945,1995-05-01T00:00:00,2026-08-29T00:00:00,,,,,,,31.3,1
26320,Salto Grande Abajo,URUGUAY,alturas_prefe,-31.27547,-57.936945,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26324,Campichuelo,URUGUAY,alturas_prefe,-32.70101,-58.1834,1996-03-06T00:00:00,2026-08-29T00:00:00,,,,,,,30.5,1
26326,Boca Gualeguaychú,URUGUAY,alturas_prefe,-33.0666666666667,-58.4166666666667,1976-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,50.7,1
26690,Confluencia,PARANAMED,alturas_prefe,-25.592701,-54.593363,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26341,Gualeguaychú,URUGUAY,alturas_prefe,-33.0144444444444,-58.5041666666667,2006-01-01T00:00:00,2026-08-29T00:00:00,,,,,,,20.7,1
26388,Arroyo Carapachay,Arroyo Carapachay,ina_delta,-34.356202,-58.633833,2018-07-11T00:00:00,2026-08-29T00:00:00,,,,,,,8.1,3
26391,San Clemente,,estaciones_pvnymm,-36.3544006347656,-56.7153015136719,2012-02-12T00:00:00,2026-08-29T00:00:00,,,,,,,14.5,1
26426,Atalaya,Río de la Plata,estaciones_shn,-35.015278,-57.536111,2018-05-02T00:00:00,2026-08-29T00:00:00,,,,,,,8.3,3
6951,Paraguay - Pto. Formosa,,sat2,-26.1830555555556,-58.1619444444444,2019-01-25T17:00:00,2026-08-30T20:00:00,6512,Paraguay - Puerto Formosa,Paraguay,coords,0.02,unknown,17.2,2
26447,Aº El Monje - Autopista A01,,sat2,-32.3922222222222,-60.9408333333333,2019-05-07T00:00:00,2026-08-29T00:00:00,29395,Autopista,ELMONJE,coords,0.09,unknown,7.3,3
6785,Atuel - Paso Maroma,,sat2,-36.8425,-66.9952777777778,2021-09-01T00:00:00,2026-08-30T20:00:00,,,,,,,5.0,3
26449,Atuel - Algarrobo del Águila,,sat2,-36.3977777777778,-67.1402777777778,2019-07-24T00:00:00,2026-08-29T00:00:00,,,,,,,7.1,3
26455,Arrecifes - Arrecifes,,sat2,-34.0866666666667,-60.0072222222222,2019-03-20T00:00:00,2026-08-29T00:00:00,,,,,,,7.4,3
6908,Atuel - El Sosneado,,sat2,-35.0833333333333,-69.6041666666667,2021-09-08T18:00:00,2026-08-30T21:00:00,,,,,,,5.0,3
26456,Atuel - El Sosneado,,sat2,-35.0833333333333,-69.6041666666667,2019-11-27T00:00:00,2026-08-29T00:00:00,,,,,,,6.8,3
26457,Paraná - Itatí,,sat2,-27.2663888888889,-58.2444444444444,2019-03-19T00:00:00,2026-08-28T00:00:00,29588,Paraná - Itatí,Paraná,coords,0.02,unknown,116.2,2
6950,Paraguay - Pto. Pilcomayo,,sat2,-25.3719444444444,-57.6502777777778,2019-05-26T20:00:00,2026-08-30T16:00:00,30067,Pilcomayo - Puerto Pilcomayo,Pilcomayo,coords,0.01,unknown,7.3,3
