series_id,station_id,station,river,variable,var_id,unit,network,procedure,lat,lon,live,n_obs,last_seen,percentiles
6786,2154,Bermejo - Pozo Sarmiento,,Altura hidrométrica,2,,sat2,,-23.1405555555556,-64.1969444444445,,,,
35855,2154,Bermejo - Pozo Sarmiento,,Caudal,4,,sat2,,-23.1405555555556,-64.1969444444445,False,0,,
26480,2154,Bermejo - Pozo Sarmiento,,Altura hidrométrica media diaria,39,,sat2,,-23.1405555555556,-64.1969444444445,,,,
35979,2154,Bermejo - Pozo Sarmiento,,Caudal medio diario,40,,sat2,,-23.1405555555556,-64.1969444444445,False,0,,
38343,2154,Bermejo - Pozo Sarmiento,,Altura hidrométrica 4-horaria,101,,sat2,,-23.1405555555556,-64.1969444444445,,,,
26481,2155,Neuquén - Chos Malal,,Altura hidrométrica media diaria,39,,sat2,,-37.3755555555556,-70.27,,,,
38381,2156,Laguna Iberá - Carlos Pellegri,,Altura hidrométrica 4-horaria,101,,sat2,,-28.5380555555556,-57.1869444444444,,,,
26483,2157,Río Chubut en los Altares,,Altura hidrométrica media diaria,39,,sat2,,-43.8886111111111,-68.3983333333333,,,,
6940,2159,Manso - Confluencia,,Altura hidrométrica,2,,sat2,,-41.5869444444444,-71.6836111111111,False,0,,
26485,2159,Manso - Confluencia,,Altura hidrométrica media diaria,39,,sat2,,-41.5869444444444,-71.6836111111111,,,,
38402,2159,Manso - Confluencia,,Altura hidrométrica 4-horaria,101,,sat2,,-41.5869444444444,-71.6836111111111,,,,
26486,2160,Colorado - Pichi Mahuida,,Altura hidrométrica media diaria,39,,sat2,,-38.8216666666667,-64.9813888888889,True,2,2026-08-29T03:00:00.000Z,False
38375,2160,Colorado - Pichi Mahuida,,Altura hidrométrica 4-horaria,101,,sat2,,-38.8216666666667,-64.9813888888889,,,,
6943,2161,Mayo - Paso Mayo,,Altura hidrométrica,2,,sat2,,-45.6836111111111,-70.2522222222222,,,,
6735,2163,La Paulina - Aserradero,,Altura hidrométrica,2,,sat2,,-45.0016666666667,-71.1680555555556,,,,
6821,2164,La Leona,,Altura hidrométrica,2,,sat2,,-49.7972222222222,-72.0641666666667,,,,
26491,2165,Charles Fhur,,Altura hidrométrica media diaria,39,,sat2,,-50.2522222222222,-71.9077777777778,True,2,2026-08-29T03:00:00.000Z,
38341,2165,Charles Fhur,,Altura hidrométrica 4-horaria,101,,sat2,,-50.2522222222222,-71.9077777777778,,,,
6896,2166,Los Sosa - RP30 km19,,Altura hidrométrica,2,,sat2,,-27.1008333333333,-65.6361111111111,,,,
26492,2166,Los Sosa - RP30 km19,,Altura hidrométrica media diaria,39,,sat2,,-27.1008333333333,-65.6361111111111,,,,
26493,2167,Lules - Potrero de las Tablas,,Altura hidrométrica media diaria,39,,sat2,,-26.8519444444444,-65.4316666666667,False,0,,
38473,2172,Desaguadero - Arco de Desaguad,,Altura hidrométrica 4-horaria,101,,sat2,,-33.4041666666667,-67.1516666666667,,,,
26494,2175,Canal Macapillo,,Altura hidrométrica media diaria,39,,sat2,,-25.4136111111111,-63.9761111111111,,,,
38372,2175,Canal Macapillo,,Altura hidrométrica 4-horaria,101,,sat2,,-25.4136111111111,-63.9761111111111,,,,
26495,2176,Canal de Dios	,,Altura hidrométrica media diaria,39,,sat2,,-25.6108333333333,-63.9480555555556,,,,
38371,2176,Canal de Dios	,,Altura hidrométrica 4-horaria,101,,sat2,,-25.6108333333333,-63.9480555555556,False,0,,
26496,2177,Canal Liag - Quebrachal,,Altura hidrométrica media diaria,39,,sat2,,-25.3452777777778,-64.045,,,,
38303,2177,Canal Liag - Quebrachal,,Altura hidrométrica 4-horaria,101,,sat2,,-25.3452777777778,-64.045,,,,
26497,2178,Iguazú - Puerto Andresito,,Altura hidrométrica media diaria,39,,sat2,,-25.5905555555556,-53.995,True,2,2026-08-29T03:00:00.000Z,
18612,2178,Iguazú - Puerto Andresito,,Caudal medio diario,40,,sat2,,-25.5905555555556,-53.995,,,,
6789,2179,Carrenleufú - Poncho Moro,,Altura hidrométrica,2,,sat2,,-43.6716666666667,-71.4016666666667,,,,
38345,2179,Carrenleufú - Poncho Moro,,Altura hidrométrica 4-horaria,101,,sat2,,-43.6716666666667,-71.4016666666667,,,,
6876,2180,Desaguadero - Canalejas,,Altura hidrométrica,2,,sat2,,-35.1686111111111,-66.4963888888889,True,17,2026-08-30T19:00:00.000Z,
26499,2180,Desaguadero - Canalejas,,Altura hidrométrica media diaria,39,,sat2,,-35.1686111111111,-66.4963888888889,,,,
6924,2181,Chubut - Ameghino,,Altura hidrométrica,2,,sat2,,-43.6983333333333,-66.475,,,,
26500,2181,Chubut - Ameghino,,Altura hidrométrica media diaria,39,,sat2,,-43.6983333333333,-66.475,True,2,2026-08-29T03:00:00.000Z,False
38394,2181,Chubut - Ameghino,,Altura hidrométrica 4-horaria,101,,sat2,,-43.6983333333333,-66.475,,,,
6840,2183,Mendoza - Guido,,Altura hidrométrica,2,,sat2,,-32.9152777777778,-69.2377777777778,,,,
26501,2183,Mendoza - Guido,,Altura hidrométrica media diaria,39,,sat2,,-32.9152777777778,-69.2377777777778,True,2,2026-08-29T03:00:00.000Z,
38361,2183,Mendoza - Guido,,Altura hidrométrica 4-horaria,101,,sat2,,-32.9152777777778,-69.2377777777778,,,,
6705,2185,Dulce - Paso de la Cina,,Altura hidrométrica,2,,sat2,,-29.795,-62.8061111111111,,,,
26503,2185,Dulce - Paso de la Cina,,Altura hidrométrica media diaria,39,,sat2,,-29.795,-62.8061111111111,,,,
26504,2186,Bermejo - Balapuca,,Altura hidrométrica media diaria,39,,sat2,,-22.4919444444444,-64.4694444444444,,,,
38389,2186,Bermejo - Balapuca,,Altura hidrométrica 4-horaria,101,,sat2,,-22.4919444444444,-64.4694444444444,False,0,,
26505,2187,Grande Tarija - El Cajón,,Altura hidrométrica media diaria,39,,sat2,,-22.3266666666667,-64.1263888888889,,,,
38399,2187,Grande Tarija - El Cajón,,Altura hidrométrica 4-horaria,101,,sat2,,-22.3266666666667,-64.1263888888889,,,,
6697,2188,Bermejo - El Colorado,,Altura hidrométrica,2,,sat2,,-26.3341666666667,-59.3625,True,17,2026-08-30T20:00:00.000Z,False
31610,2188,Bermejo - El Colorado,,Caudal,4,,sat2,,-26.3341666666667,-59.3625,False,0,,
26506,2188,Bermejo - El Colorado,,Altura hidrométrica media diaria,39,,sat2,,-26.3341666666667,-59.3625,,,,
38310,2188,Bermejo - El Colorado,,Altura hidrométrica 4-horaria,101,,sat2,,-26.3341666666667,-59.3625,,,,
6787,2190,Bermejo - Finca Jujeños,,Altura hidrométrica,2,,sat2,,-23.1352777777778,-64.2047222222222,False,0,,
26508,2190,Bermejo - Finca Jujeños,,Altura hidrométrica media diaria,39,,sat2,,-23.1352777777778,-64.2047222222222,,,,
38344,2190,Bermejo - Finca Jujeños,,Altura hidrométrica 4-horaria,101,,sat2,,-23.1352777777778,-64.2047222222222,,,,
6751,2191,Bermejo - Puente Internacion,,Altura hidrométrica,2,,sat2,,-22.7263888888889,-64.3694444444444,,,,
38330,2191,Bermejo - Puente Internacion,,Altura hidrométrica 4-horaria,101,,sat2,,-22.7263888888889,-64.3694444444444,,,,
6847,2192,San Francisco - Puente RP 1,,Altura hidrométrica,2,,sat2,,-23.7108333333333,-64.5369444444444,,,,
38391,2193,Bermejo - Puerto Lavalle,,Altura hidrométrica 4-horaria,101,,sat2,,-25.6511111111111,-60.1280555555556,,,,
6918,2194,Bermejo - Puerto Velaz,,Altura hidrométrica,2,,sat2,,-26.6605555555556,-58.6338888888889,,,,
6919,2195,Bermejo - Sauzalito,,Altura hidrométrica,2,,sat2,,-24.4333333333333,-61.6563888888889,,,,
38393,2195,Bermejo - Sauzalito,,Altura hidrométrica 4-horaria,101,,sat2,,-24.4333333333333,-61.6563888888889,,,,
38319,2196,Abaucán - Tinogasta,,Altura hidrométrica 4-horaria,101,,sat2,,-27.9930555555556,-67.6269444444444,,,,
26515,2197,Salado - Pinto,,Altura hidrométrica media diaria,39,,sat2,,-29.1058333333333,-62.5761111111111,,,,
6806,2198,Aº Batel - Paso Cerrito,,Altura hidrométrica,2,,sat2,,-29.0311111111111,-58.7883333333333,,,,
26516,2198,Aº Batel - Paso Cerrito,,Altura hidrométrica media diaria,39,,sat2,,-29.0311111111111,-58.7883333333333,,,,
35427,2199,Corrientes - Los Laureles,,Caudal,4,,sat2,,-29.7572222222222,-59.2172222222222,,,,
26517,2199,Corrientes - Los Laureles,,Altura hidrométrica media diaria,39,,sat2,,-29.7572222222222,-59.2172222222222,,,,
6775,2201,A° El Soberbio - Pje La Lechuz,,Altura hidrométrica,2,,sat2,,-27.2572222222222,-54.2355555555556,,,,
6704,2202,Cuarto - RN Nº 8,,Altura hidrométrica,2,,sat2,,-33.1605555555556,-64.26,,,,
38312,2202,Cuarto - RN Nº 8,,Altura hidrométrica 4-horaria,101,,sat2,,-33.1605555555556,-64.26,,,,
6706,2203,Gualeguay - Rosario del Tala,,Altura hidrométrica,2,,sat2,,-32.3086111111111,-59.0769444444445,,,,
7806,2203,Gualeguay - Rosario del Tala,,Caudal,4,,sat2,,-32.3086111111111,-59.0769444444445,,,,
